Pct_Delta,PCT_Change,M_P_A,M_P_B,M_P_C,M_P_D,M_P_E,M_P_F,TlncT_P_A,TlncT_P_B,TlncT_P_C,TlncT_P_D,TlncT_P_E,TlncT_P_F,CPT_P_A,CPT_P_B,CPT_P_C,CPT_P_D,CPT_P_E,CPT_P_F,MCPT_P_A,MCPT_P_B,MCPT_P_C,MCPT_P_D,MCPT_P_E,MCPT_P_F,nMCPT_P_A,nMCPT_P_B,nMCPT_P_C,nMCPT_P_D,nMCPT_P_E,nMCPT_P_F,nMTIncT_P_A,nMTIncT_P_B,nMTIncT_P_C,nMTIncT_P_D,nMTIncT_P_E,nMTIncT_P_F
0.200349192,229.1,10122053,4460120.184,1174020.07,144410.894,2859538.615,4500161.58,190993.1945,113792.2556,41625.48123,6195.31426,120679.8249,106457.8326,52.99693021,39.19528759,28.2043603,23.30969632,23.69524995,42.27177531,158.1006668,105.9123575,48.6326643,39.22535277,40.85762358,118.5994443,157.790858,105.7197387,48.57971819,39.18451628,40.81314212,118.3862188,12829.70779,8437.629977,4833.375383,737.0814174,14012.83247,7602.509185
0.20026178,229.2,10126471.18,4462066.984,1174532.519,144473.928,2860786.777,4502125.858,191021.1399,113810.6368,41636.01837,6196.921231,120710.374,106474.3949,53.01230632,39.20606288,28.20953024,23.31382353,23.69959336,42.28364822,158.1457582,105.9409403,48.64157687,39.23229002,40.86511127,118.6309648,157.8358724,105.7482769,48.588623,39.19144783,40.82062328,118.4176927,12831.64724,8439.03488,4834.598911,737.2727265,14016.3797,7603.806082
0.200174444,229.3,10130889.36,4464013.785,1175044.968,144536.962,2862034.939,4504090.137,191049.0773,113829.0131,41646.55357,6198.527918,120740.9174,106490.9528,53.02768015,39.2168364,28.21469887,23.31794967,23.70393566,42.29551918,158.1908426,105.9695182,48.65048717,39.23922547,40.87259706,118.6624796,157.8808799,105.7768101,48.59752554,39.19837759,40.82810255,118.4491608,12833.58615,8440.439413,4835.822214,737.4640018,14019.92627,7605.102657
0.200087184,229.4,10135307.54,4465960.586,1175557.417,144599.996,2863283.1,4506054.415,191077.0067,113847.3845,41657.08684,6200.134321,120771.4553,106507.5063,53.04305169,39.22760814,28.21986619,23.32207474,23.70827687,42.3073882,158.23592,105.9980913,48.65939523,39.24615912,40.88008096,118.6939887,157.9258803,105.8053385,48.60642584,39.20530554,40.83557994,118.4806232,12835.52452,8441.843578,4837.045293,737.6552434,14023.4722,7606.398911
0.2,229.5,10139725.73,4467907.386,1176069.865,144663.03,2864531.262,4508018.693,191104.9282,113865.7508,41667.61818,6201.74044,120801.9876,106524.0554,53.05842094,39.23837812,28.22503221,23.32619873,23.71261699,42.31925528,158.2809904,106.0266594,48.66830103,39.25309097,40.88756296,118.725492,157.9708738,105.833862,48.61532389,39.2122317,40.84305543,118.5120798,12837.46235,8443.247374,4838.268148,737.8464512,14027.01748,7607.694843
0.199912892,229.6,10144143.91,4469854.187,1176582.314,144726.064,2865779.424,4509982.972,191132.8417,113884.1123,41678.14759,6203.346275,120832.5142,106540.6001,53.07378792,39.24914633,28.23019692,23.33032167,23.716956,42.33112042,158.3260538,106.0552227,48.67720458,39.26002102,40.89504308,118.7569896,158.0158604,105.8623806,48.62421968,39.21915606,40.85052903,118.5435308,12839.39964,8444.650802,4839.490779,738.0376252,14030.56211,7608.990455
0.19982586,229.7,10148562.09,4471800.987,1177094.763,144789.098,2867027.586,4511947.25,191160.7473,113902.4687,41688.67508,6204.951827,120863.0353,106557.1404,53.08915261,39.25991277,28.23536033,23.33444353,23.72129392,42.34298361,158.3711103,106.0837812,48.68610589,39.26694928,40.90252131,118.7884815,158.0608399,105.8908944,48.63311324,39.22607862,40.85800074,118.574976,12841.3364,8446.053862,4840.713187,738.2287655,14034.10609,7610.285745
0.199738903,229.8,10152980.27,4473747.788,1177607.211,144852.132,2868275.747,4513911.528,191188.645,113920.8203,41699.20065,6206.557096,120893.5509,106573.6763,53.10451502,39.27067745,28.24052244,23.33856432,23.72563075,42.35484487,158.4161598,106.1123347,48.69500494,39.27387575,40.90999765,118.8199677,158.1058125,105.9194033,48.64200454,39.2329994,40.86547057,118.6064156,12843.27263,8447.456554,4841.935371,738.4198722,14037.64943,7611.580716
0.199652023,229.9,10157398.45,4475694.589,1178119.66,144915.166,2869523.909,4515875.806,191216.5347,113939.1669,41709.72429,6208.162081,120924.0608,106590.2079,53.11987516,39.28144036,28.24568324,23.34268405,23.72996648,42.36670418,158.4612023,106.1408834,48.70390176,39.28080042,40.9174721,118.8514482,158.1507781,105.9479073,48.6508936,39.23991838,40.87293851,118.6378494,12845.20831,8448.858879,4843.157332,738.6109451,14041.19211,7612.875365
0.2,230,10161816.63,4477641.389,1178632.109,144978.2,2870772.071,4517840.085,191244.4165,113957.5085,41720.24601,6209.766784,120954.5652,106606.7351,53.13523301,39.29220151,28.25084274,23.34680271,23.73430111,42.37856156,158.5062378,106.1694272,48.71279633,39.28772329,40.92494467,118.8829229,158.1957368,105.9764065,48.65978042,39.24683557,40.88040457,118.6692776,12847.14346,8450.260837,4844.379069,738.8019845,14044.73415,7614.169695
0.200347675,230.1,10166234.81,4479588.19,1179144.558,145041.234,2872020.233,4519804.363,191272.2903,113975.8453,41730.7658,6211.371203,120985.064,106623.2579,53.15058859,39.30296089,28.25600094,23.35092031,23.73863466,42.39041701,158.5512664,106.1979662,48.72168865,39.29464438,40.93241536,118.914392,158.2406885,106.0049009,48.668665,39.25375097,40.88786875,118.7007,12849.07808,8451.662428,4845.600584,738.9929901,14048.27554,7615.463705
0.200260643,230.2,10170652.99,4481534.99,1179657.006,145104.268,2873268.395,4521768.641,191300.1563,113994.1771,41741.28368,6212.975341,121015.5572,106639.7763,53.1659419,39.31371852,28.26115784,23.35503685,23.74296711,42.40227052,158.596288,106.2265003,48.73057874,39.30156368,40.93988416,118.9458553,158.2856333,106.0333904,48.67754734,39.26066458,40.89533104,118.7321167,12851.01216,8453.063652,4846.821875,739.1839622,14051.81629,7616.757396
0.200173686,230.3,10175071.17,4483481.791,1180169.455,145167.302,2874516.556,4523732.92,191328.0143,114012.504,41751.79964,6214.579195,121046.0449,106656.2903,53.18129293,39.32447438,28.26631344,23.35915232,23.74729847,42.41412209,158.6413026,106.2550296,48.73946658,39.30848119,40.94735108,118.977313,158.3305711,106.061875,48.68642744,39.2675764,40.90279146,118.7635278,12852.94571,8454.46451,4848.042944,739.3749007,14055.35639,7618.050767
0.200086806,230.4,10179489.36,4485428.592,1180681.904,145230.336,2875764.718,4525697.198,191355.8644,114030.8259,41762.31368,6216.182768,121076.527,106672.8,53.19664169,39.33522848,28.27146774,23.36326672,23.75162874,42.42597173,158.6863103,106.283554,48.74835219,39.31539691,40.95481612,119.0087649,158.375502,106.0903548,48.69530531,39.27448644,40.91024999,118.7949331,12854.87873,8455.865001,4849.26379,739.5658056,14058.89584,7619.343819
0.2,230.5,10183907.54,4487375.392,1181194.353,145293.37,2877012.88,4527661.476,191383.7067,114049.143,41772.8258,6217.786058,121107.0036,106689.3053,53.21198818,39.34598082,28.27662074,23.36738007,23.75595792,42.43781944,158.7313111,106.3120736,48.75723556,39.32231084,40.96227929,119.0402112,158.4204259,106.1188298,48.70418094,39.28139469,40.91770665,118.8263328,12856.81121,8457.265127,4850.484414,739.756677,14062.43465,7620.636552
0.19991327,230.6,10188325.72,4489322.193,1181706.801,145356.404,2878261.042,4529625.755,191411.541,114067.4551,41783.33601,6219.389067,121137.4746,106705.8063,53.2273324,39.35673141,28.28177245,23.37149235,23.76028601,42.44966522,158.7763048,106.3405883,48.7661167,39.32922299,40.96974057,119.0716518,158.4653429,106.1472999,48.71305434,39.28830116,40.92516144,118.8577268,12858.74316,8458.664887,4851.704815,739.9475148,14065.97282,7621.928966
0.199826615,230.7,10192743.9,4491268.993,1182219.25,145419.438,2879509.203,4531590.033,191439.3675,114085.7623,41793.84431,6220.991794,121167.94,106722.3029,53.24267435,39.36748024,28.28692286,23.37560357,23.76461301,42.46150907,158.8212917,106.3690982,48.77499561,39.33613336,40.97719998,119.1030867,158.5102529,106.1757652,48.72192551,39.29520584,40.93261435,118.8891151,12860.67457,8460.064281,4852.924994,740.1383191,14069.51034,7623.221062
0.199740035,230.8,10197162.08,4493215.794,1182731.699,145482.472,2880757.365,4533554.311,191467.186,114104.0646,41804.35069,6222.594239,121198.3999,106738.7952,53.25801403,39.37822731,28.29207198,23.37971374,23.76893892,42.47335099,158.8662716,106.3976032,48.78387228,39.34304194,40.98465752,119.1345159,158.5551561,106.2042257,48.73079444,39.30210874,40.94006538,118.9204978,12862.60546,8461.46331,4854.144951,740.3290899,14073.04721,7624.512839
0.19965353,230.9,10201580.26,4495162.595,1183244.148,145545.506,2882005.527,4535518.589,191494.9967,114122.362,41814.85516,6224.196403,121228.8543,106755.2831,53.27335145,39.38897263,28.29721981,23.38382284,23.77326375,42.48519098,158.9112446,106.4261034,48.79274673,39.34994875,40.99211318,119.1659394,158.6000523,106.2326813,48.73966115,39.30900987,40.94751454,118.9518748,12864.53581,8462.861975,4855.364685,740.5198273,14076.58345,7625.804298
0.2,231,10205998.44,4497109.395,1183756.596,145608.54,2883253.689,4537482.868,191522.7996,114140.6546,41825.35772,6225.798285,121259.3031,106771.7666,53.2886866,39.39971619,28.30236634,23.38793088,23.77758749,42.49702905,158.9562107,106.4545988,48.80161894,39.35685377,40.99956697,119.1973572,158.6449416,106.2611321,48.74852563,39.31590921,40.95496183,118.9832461,12866.46563,8464.260275,4856.584198,740.7105312,14080.11904,7627.09544
0.20034617,231.1,10210416.62,4499056.196,1184269.045,145671.574,2884501.85,4539447.146,191550.5945,114158.9422,41835.85837,6227.399887,121289.7464,106788.2458,53.30401949,39.410458,28.30751158,23.39203787,23.78191014,42.50886519,159.0011698,106.4830893,48.81048893,39.36375702,41.00701889,119.2287694,158.689824,106.2895781,48.75738789,39.32280678,40.96240726,119.0146117,12868.39492,8465.65821,4857.80349,740.9012017,14083.65398,7628.386264
0.200259516,231.2,10214834.8,4501002.996,1184781.494,145734.608,2885750.012,4541411.424,191578.3816,114177.2249,41846.35711,6229.001208,121320.1842,106804.7207,53.31935012,39.42119806,28.31265552,23.3961438,23.78623171,42.52069941,159.046122,106.511575,48.81935669,39.37065848,41.01446893,119.2601759,158.7346994,106.3180192,48.76624792,39.32970257,40.96985081,119.0459717,12870.32368,8467.055782,4859.022559,741.0918388,14087.18829,7629.67677
0.200172936,231.3,10219252.99,4502949.797,1185293.943,145797.642,2886998.174,4543375.703,191606.1609,114195.5027,41856.85395,6230.602248,121350.6164,106821.1912,53.33467849,39.43193637,28.31779818,23.40024868,23.7905522,42.5325317,159.0910673,106.5400559,48.82822223,39.37755817,41.02191711,119.2915768,158.779568,106.3464555,48.77510573,39.33659659,40.9772925,119.077326,12872.25191,8468.452989,4860.241408,741.2824425,14090.72195,7630.96696
0.20008643,231.4,10223671.17,4504896.598,1185806.391,145860.676,2888246.336,4545339.981,191633.9323,114213.7757,41867.34888,6232.203007,121381.0431,106837.6574,53.3500046,39.44267293,28.32293955,23.40435249,23.7948716,42.54436208,159.1360056,106.568532,48.83708555,39.38445609,41.02936343,119.3229719,158.8244297,106.3748871,48.78396132,39.34348883,40.98473232,119.1086747,12874.17961,8469.849833,4861.460034,741.4730128,14094.25497,7632.256832
0.2,231.5,10228089.35,4506843.398,1186318.84,145923.71,2889494.498,4547304.259,191661.6958,114232.0437,41877.8419,6233.803486,121411.4643,106854.1193,53.36532845,39.45340774,28.32807963,23.40845526,23.79918992,42.55619053,159.1809371,106.5970032,48.84594665,39.39135223,41.03680788,119.3543615,158.8692844,106.4033138,48.79281469,39.3503793,40.99217027,119.1400177,12876.10678,8471.246314,4862.67844,741.6635498,14097.78735,7633.546387
0.199913644,231.6,10232507.53,4508790.199,1186831.289,145986.744,2890742.659,4549268.538,191689.4515,114250.3069,41888.33302,6235.403685,121441.88,106870.5768,53.38065005,39.4641408,28.33321842,23.41255697,23.80350716,42.56801706,159.2258617,106.6254697,48.85480552,39.3982466,41.04425046,119.3857453,158.9141323,106.4317357,48.80166584,39.357268,40.99960637,119.1713551,12878.03342,8472.642431,4863.896625,741.8540535,14101.31909,7634.835627
0.199827363,231.7,10236925.71,4510736.999,1187343.738,146049.778,2891990.821,4551232.816,191717.1994,114268.5652,41898.82224,6237.003604,121472.2901,106887.03,53.39596939,39.47487212,28.33835593,23.41665762,23.80782332,42.57984168,159.2707793,106.6539313,48.86366218,39.4051392,41.05169118,119.4171235,158.9589733,106.4601528,48.81051477,39.36415493,41.0070406,119.2026868,12879.95953,8474.038186,4865.114589,742.0445238,14104.85019,7636.124549
0.199741156,231.8,10241343.89,4512683.8,1187856.186,146112.812,2893238.983,4553197.094,191744.9395,114286.8187,41909.30956,6238.603243,121502.6947,106903.4789,53.41128647,39.48560169,28.34349214,23.42075723,23.8121384,42.59166437,159.3156901,106.6823881,48.87251662,39.41203003,41.05913004,119.4484961,159.0038074,106.4885651,48.81936149,39.37104009,41.01447297,119.2340129,12881.88511,8475.433578,4866.332332,742.2349609,14108.38064,7637.413156
0.199655024,231.9,10245762.07,4514630.601,1188368.635,146175.846,2894487.145,4555161.372,191772.6717,114305.0672,41919.79498,6240.202603,121533.0939,106919.9235,53.42660131,39.49632952,28.34862708,23.42485578,23.8164524,42.60348515,159.3605939,106.7108401,48.88136885,39.41891909,41.06656703,119.479863,159.0486346,106.5169725,48.828206,39.37792348,41.02190348,119.2653334,12883.81016,8476.828608,4867.549854,742.4253647,14111.91046,7638.701447
0.2,232,10250180.25,4516577.401,1188881.084,146238.88,2895735.306,4557125.651,191800.3961,114323.3109,41930.2785,6241.801682,121563.4875,106936.3637,53.44191389,39.5070556,28.35376073,23.42895328,23.82076531,42.61530402,159.4054909,106.7392873,48.89021887,39.42580638,41.07400217,119.5112243,159.0934549,106.5453752,48.8370483,39.3848051,41.02933213,119.2966482,12885.73469,8478.223275,4868.767156,742.6157353,14115.43964,7639.989422
0.200344679,232.1,10254598.44,4518524.202,1189393.533,146301.914,2896983.468,4559089.929,191828.1128,114341.5498,41940.76012,6243.400483,121593.8756,106952.7997,53.45722422,39.51777994,28.3588931,23.43304973,23.82507716,42.62712097,159.450381,106.7677297,48.89906667,39.43269191,41.08143545,119.5425799,159.1382683,106.5737731,48.84588838,39.39168496,41.03675893,119.3279574,12887.65869,8479.617581,4869.984238,742.8060726,14118.96818,7641.277082
0.200258398,232.2,10259016.62,4520471.002,1189905.981,146364.948,2898231.63,4561054.207,191855.8216,114359.7837,41951.23984,6244.999004,121624.2582,106969.2313,53.4725323,39.52850254,28.36402418,23.43714513,23.82938792,42.63893601,159.4952642,106.7961672,48.90791226,39.43957567,41.08886688,119.57393,159.1830749,106.6021662,48.85472626,39.39856306,41.04418387,119.3592609,12889.58216,8481.011525,4871.201099,742.9963767,14122.49609,7642.564426
0.200172191,232.3,10263434.8,4522417.803,1190418.43,146427.982,2899479.792,4563018.486,191883.5226,114378.0129,41961.71767,6246.597247,121654.6354,106985.6586,53.48783814,39.5392234,28.36915398,23.44123948,23.83369761,42.65074914,159.5401405,106.8246,48.91675565,39.44645766,41.09629644,119.6052743,159.2278746,106.6305545,48.86356193,39.40543939,41.05160695,119.3905589,12891.50511,8482.405108,4872.417741,743.1866477,14126.02335,7643.851455
0.200086059,232.4,10267852.98,4524364.604,1190930.879,146491.016,2900727.953,4564982.764,191911.2158,114396.2371,41972.19361,6248.19521,121685.007,107002.0816,53.50314173,39.54994252,28.37428251,23.44533278,23.83800622,42.66256035,159.58501,106.853028,48.92559682,39.4533379,41.10372416,119.6366131,159.2726675,106.6589381,48.87239539,39.41231396,41.05902819,119.4218512,12893.42753,8483.79833,4873.634162,743.3768855,14129.54998,7645.13817
0.2,232.5,10272271.16,4526311.404,1191443.328,146554.05,2901976.115,4566947.042,191938.9013,114414.4566,41982.66765,6249.792895,121715.3731,107018.5003,53.51844307,39.56065991,28.37940975,23.44942504,23.84231375,42.67436966,159.6298726,106.8814512,48.93443579,39.46021637,41.11115002,119.6679462,159.3174535,106.6873168,48.88122665,39.41918677,41.06644757,119.4531379,12895.34943,8485.191191,4874.850364,743.5670901,14133.07596,7646.42457
0.199914015,232.6,10276689.34,4528258.205,1191955.776,146617.084,2903224.277,4568911.321,191966.5789,114432.6711,41993.1398,6251.390301,121745.7338,107034.9147,53.53374217,39.57137555,28.38453571,23.45351625,23.84662022,42.68617706,159.6747283,106.9098697,48.94327256,39.46709308,41.11857402,119.6992737,159.3622326,106.7156908,48.8900557,39.42605782,41.0738651,119.484419,12897.27079,8486.583691,4876.066346,743.7572616,14136.60132,7647.710656
0.199828105,232.7,10281107.52,4530205.005,1192468.225,146680.118,2904472.439,4570875.599,191994.2488,114450.8809,42003.61006,6252.987429,121776.089,107051.3248,53.54903903,39.58208946,28.3896604,23.45760641,23.8509256,42.69798255,159.7195771,106.9382833,48.95210712,39.47396803,41.12599618,119.7305956,159.4070049,106.74406,48.89888256,39.43292711,41.08128078,119.5156944,12899.19164,8487.975832,4877.282108,743.9474,14140.12603,7648.996428
0.199742268,232.8,10285525.7,4532151.806,1192980.674,146743.152,2905720.601,4572839.877,192021.9109,114469.0858,42014.07843,6254.584279,121806.4387,107067.7306,53.56433365,39.59280163,28.39478381,23.46169553,23.85522992,42.70978613,159.7644191,106.9666921,48.96093949,39.48084123,41.13341649,119.7619118,159.4517703,106.7724244,48.90770721,39.43979465,41.08869461,119.5469643,12901.11196,8489.367611,4878.497651,744.1375053,14143.65011,7650.281885
0.199656505,232.9,10289943.88,4534098.607,1193493.123,146806.186,2906968.762,4574804.155,192049.5653,114487.2858,42024.54491,6256.180851,121836.7829,107084.1322,53.57962602,39.60351207,28.39990594,23.4657836,23.85953316,42.72158781,159.8092543,106.9950962,48.96976965,39.48771266,41.14083495,119.7932225,159.4965289,106.800784,48.91652967,39.44666043,41.09610659,119.5782286,12903.03175,8490.759032,4879.712975,744.3275776,14147.17356,7651.567029
0.2,233,10294362.07,4536045.407,1194005.571,146869.22,2908216.924,4576768.434,192077.2119,114505.4811,42035.0095,6257.777145,121867.1217,107100.5294,53.59491616,39.61422078,28.4050268,23.46987063,23.86383533,42.73338759,159.8540826,107.0234955,48.97859761,39.49458234,41.14825156,119.8245275,159.5412807,106.8291389,48.92534993,39.45352445,41.10351673,119.6094872,12904.95102,8492.150092,4880.928079,744.5176168,14150.69636,7652.85186
0.2003432,233.1,10298780.25,4537992.208,1194518.02,146932.254,2909465.086,4578732.712,192104.8507,114523.6715,42045.47221,6259.373162,121897.455,107116.9224,53.61020406,39.62492775,28.41014638,23.47395661,23.86813643,42.74518546,159.898904,107.05189,48.98742338,39.50145027,41.15566633,119.8558269,159.5860256,106.857489,48.93416799,39.46038672,41.11092503,119.6407403,12906.86977,8493.540793,4882.142965,744.707623,14154.21854,7654.136377
